11.96,10.79
14.30,11.84
12.73,12.11
13.35,12.48
09.43,11.56
02.78,08.93
09.25,09.02
03.97,07.51
03.75,06.38
10.98,07.76
11.82,08.98
02.56,07.05
10.70,08.15
07.21,07.86
01.22,05.87
12.09,07.74
12.83,09.26
01.86,07.04
04.61,06.31
08.59,07.00
07.09,07.02
11.43,08.34
02.87,06.70
10.91,07.96
14.92,10.05
00.23,07.10
09.71,07.88
10.37,08.63
02.61,06.82
01.08,05.10
04.12,04.80
10.14,06.41
12.58,08.26
08.34,08.28
05.56,07.47
11.69,08.73
03.48,07.16
09.57,07.88
03.47,06.56
03.06,05.51
14.56,08.22
04.22,07.02
00.34,05.02
11.53,06.97
02.27,05.56
00.70,04.10
00.13,02.91
05.22,03.60
09.65,05.42
05.14,05.34
06.21,05.60
06.24,05.79
01.36,04.46
08.17,05.57
10.48,07.05
05.06,06.45
09.86,07.47
13.14,09.17
08.03,08.83
08.55,08.74
00.80,06.36
06.98,06.55
03.89,05.75
06.40,05.94
12.95,08.04
07.29,07.82
01.31,05.86
08.48,06.65
10.64,07.85
11.67,08.99
12.96,10.18
12.75,10.95
04.39,08.98
12.96,10.18
09.67,10.02
11.20,10.38
12.42,10.99
11.48,11.14
13.07,11.72
13.62,12.29
13.68,12.71
07.82,11.24
06.60,09.85
01.61,07.38
05.31,06.75
12.34,08.43
06.41,07.82
02.54,06.24
00.01,04.37
09.86,06.01
11.60,07.69
00.95,05.67
01.34,04.37
05.78,04.79
10.25,06.43
12.11,08.13
02.31,06.38
02.14,05.11
00.72,03.79
05.19,04.21
00.27,03.03
14.67,06.52
09.71,07.48
00.80,05.47
13.71,07.94
09.56,08.43
06.47,07.84
00.31,05.58
03.63,05.00
05.87,05.26
09.81,06.62
11.72,08.15
00.34,05.81
12.39,07.78
02.07,06.07
09.51,07.10
08.25,07.44
14.75,09.63
06.95,08.83
03.22,07.14
04.51,06.35
11.73,07.96
05.13,07.11
07.20,07.14
09.12,07.73
01.53,05.87
14.76,08.54
11.33,09.38
02.26,07.24
06.84,07.12
10.67,08.18
14.98,10.22
11.63,10.64
09.62,10.34
09.31,10.03
14.19,11.28
10.32,10.99
04.34,08.99
08.50,08.85
04.35,07.50
08.22,07.71
10.68,08.60
03.69,07.13
08.20,07.45
07.38,07.43
14.28,09.48
10.04,09.65
11.47,10.20
09.35,09.94
06.68,08.96
11.98,09.87
11.18,10.26
14.83,11.63
03.06,09.06
09.44,09.17
13.64,10.51
08.86,10.02
13.77,11.14
07.58,10.07
07.34,09.25
06.74,08.50
13.34,09.95
14.10,11.19
02.74,08.66
03.77,07.19
03.04,05.95
10.95,07.45
14.11,09.45
09.37,09.42
00.62,06.78
09.62,07.63
00.51,05.49
08.34,06.35
08.16,06.89
06.69,06.83
00.92,05.06
14.94,08.02
01.91,06.19
09.01,07.03
00.75,05.15
02.59,04.38
09.90,06.03
04.98,05.72
04.73,05.42
09.80,06.73
06.15,06.56
06.41,06.51
03.32,05.55
10.17,06.94
02.49,05.60
07.46,06.16
07.61,06.59
12.04,08.23
06.52,07.71
00.06,05.42
05.09,05.32
05.63,05.41
01.92,04.37
12.40,06.78
10.99,08.04
13.36,09.64
09.64,09.64
09.75,09.67
07.71,09.08
11.00,09.66
11.05,10.08
14.35,11.36
06.98,10.05
05.44,08.66
01.68,06.57
13.56,08.67
12.31,09.76
06.82,08.88
01.63,06.70
13.04,08.60
11.42,09.44
00.58,06.79
06.25,06.62
14.04,08.85
01.01,06.50
02.47,05.29
03.16,04.65
01.75,03.78
08.86,05.30
01.77,04.24
09.27,05.75
08.70,06.63
10.35,07.75
10.97,08.71
13.73,10.22
10.04,10.16
04.47,08.46
12.13,09.56
05.67,08.39
14.96,10.36
11.58,10.73
03.06,08.43
02.55,06.66
05.82,06.41
02.71,05.30
08.71,06.32
02.93,05.30
14.40,08.03
02.85,06.48
05.72,06.25
04.55,05.74
01.81,04.56
02.97,04.08
00.69,03.06
11.56,05.61
11.41,07.35
13.21,09.11
00.02,06.38
06.72,06.48
06.39,06.46
12.02,08.12
06.92,07.76
07.42,07.66
11.24,08.73
03.57,07.18
08.39,07.54
01.39,05.70
13.83,08.13
13.40,09.71
12.85,10.65
00.89,07.72
07.36,07.61
09.48,08.17
11.20,09.08
11.34,09.76
03.83,07.98
13.64,09.68
11.87,10.34
02.99,08.13
08.29,08.18
00.76,05.95
07.83,06.51
11.85,08.11
10.56,08.85
00.36,06.30
10.97,07.70
08.30,07.88
13.71,09.63
13.13,10.68
11.95,11.06
04.58,09.11
05.92,08.15
07.22,07.87
00.78,05.75
09.77,06.95
00.01,04.87
11.52,06.87
11.34,08.21
03.29,06.73
02.32,05.41
00.86,04.04
10.05,05.84
00.49,04.24
05.18,04.52
10.46,06.30
11.97,08.00
06.54,07.56
14.72,09.71
09.53,09.65
04.42,08.09
07.15,07.80
13.11,09.40
01.18,06.93
01.51,05.30
02.14,04.36
02.14,03.69
13.76,06.71
04.63,06.09
05.60,05.94
12.20,07.82
